,1,2,ID,scenario
244,72.25918667100001,28.824134786776945,_termisk_energibehov,solcellerAlle
245,74.0519052705,28.33479320418364,_termisk_energibehov,solcellerAlle
246,86.292481626,29.607081318926234,_termisk_energibehov,solcellerAlle
247,97.01544732299999,31.56444764929944,_termisk_energibehov,solcellerAlle
248,98.5411221435,34.45156298659991,_termisk_energibehov,solcellerAlle
249,94.093663923,40.17685950294153,_termisk_energibehov,solcellerAlle
250,91.4657478435,40.519398610756845,_termisk_energibehov,solcellerAlle
251,89.95273273350001,41.987423358536745,_termisk_energibehov,solcellerAlle
252,83.49222092400001,39.687517920348235,_termisk_energibehov,solcellerAlle
253,82.754962272,37.38761248215972,_termisk_energibehov,solcellerAlle
254,82.29474405900001,41.59595009246211,_termisk_energibehov,solcellerAlle
255,79.787857599,39.296044654273594,_termisk_energibehov,solcellerAlle
256,73.418184927,39.687517920348235,_termisk_energibehov,solcellerAlle
257,66.74085864450001,40.959806035090814,_termisk_energibehov,solcellerAlle
258,62.3919802185,42.86823820720469,_termisk_energibehov,solcellerAlle
259,60.17138253,40.6172669272755,_termisk_energibehov,solcellerAlle
260,59.94850820399999,40.959806035090814,_termisk_energibehov,solcellerAlle
261,61.061593279499995,35.38131199352718,_termisk_energibehov,solcellerAlle
262,53.32239418499999,35.96852189263914,_termisk_energibehov,solcellerAlle
263,53.251152340500006,31.124040224965462,_termisk_energibehov,solcellerAlle
264,53.316588870000004,29.215608052851586,_termisk_energibehov,solcellerAlle
265,53.019417888,27.4539783555157,_termisk_energibehov,solcellerAlle
266,54.02518924499999,25.741282816439146,_termisk_energibehov,solcellerAlle
267,54.5130756675,25.594480341661153,_termisk_energibehov,solcellerAlle
268,54.7769953125,24.909402126030535,_termisk_energibehov,solcellerAlle
269,55.5419786985,25.594480341661153,_termisk_energibehov,solcellerAlle
270,66.6105046155,25.937019449476466,_termisk_energibehov,solcellerAlle
271,77.9977633005,28.77520062851761,_termisk_energibehov,solcellerAlle
272,81.13499818649998,31.56444764929944,_termisk_energibehov,solcellerAlle
273,78.864666759,34.25582635356258,_termisk_energibehov,solcellerAlle
274,77.327142768,36.996139216085076,_termisk_energibehov,solcellerAlle
275,75.32171074349999,36.800402583047756,_termisk_energibehov,solcellerAlle
276,72.78694419600001,36.99613921608507,_termisk_energibehov,solcellerAlle
277,70.0983527985,35.625982784823826,_termisk_energibehov,solcellerAlle
278,67.99481308349999,35.625982784823826,_termisk_energibehov,solcellerAlle
279,62.66201552999999,36.45786347523245,_termisk_energibehov,solcellerAlle
280,53.0700549525,38.61096643864297,_termisk_energibehov,solcellerAlle
281,49.8988356885,36.35999515871378,_termisk_energibehov,solcellerAlle
282,47.7938497995,32.59206497274536,_termisk_energibehov,solcellerAlle
283,46.53851922,36.26212684219512,_termisk_energibehov,solcellerAlle
284,43.185330171000004,31.662315965818088,_termisk_energibehov,solcellerAlle
285,39.90971691,34.402628828340575,_termisk_energibehov,solcellerAlle
286,36.40587371549999,33.228209030116645,_termisk_energibehov,solcellerAlle
287,35.7479143155,31.41764517452144,_termisk_energibehov,solcellerAlle
288,33.854063787,28.481595678961632,_termisk_energibehov,solcellerAlle
289,33.5259781695,24.713665492993215,_termisk_energibehov,solcellerAlle
290,34.0554435165,26.817834298144405,_termisk_energibehov,solcellerAlle
291,34.314694735500005,27.062505089441053,_termisk_energibehov,solcellerAlle
292,35.6603738625,27.013570931181732,_termisk_energibehov,solcellerAlle
293,37.955238700500004,27.30717588073771,_termisk_energibehov,solcellerAlle
294,46.0603983825,25.44767786688317,_termisk_energibehov,solcellerAlle
295,52.857329440499996,22.952035795657324,_termisk_energibehov,solcellerAlle
296,56.457190341,24.517928859955887,_termisk_energibehov,solcellerAlle
297,53.537593266,28.13905657114632,_termisk_energibehov,solcellerAlle
298,55.764916303499994,30.194291218038188,_termisk_energibehov,solcellerAlle
299,55.057469881500005,34.54943130311856,_termisk_energibehov,solcellerAlle
300,53.713181826,32.64099913100469,_termisk_energibehov,solcellerAlle
301,50.19675642,32.592064972745355,_termisk_energibehov,solcellerAlle
302,52.0474343175,32.494196656226705,_termisk_energibehov,solcellerAlle
303,49.673542896,33.71755061270995,_termisk_energibehov,solcellerAlle
304,48.86505128699999,26.37742687381043,_termisk_energibehov,solcellerAlle
305,48.597895881,28.13905657114632,_termisk_energibehov,solcellerAlle
306,45.0823716675,35.18557536048986,_termisk_energibehov,solcellerAlle
307,43.472252088000005,36.0663902091578,_termisk_energibehov,solcellerAlle
308,45.7335225315,32.39632833970804,_termisk_energibehov,solcellerAlle
309,44.223859431,31.61338180755876,_termisk_energibehov,solcellerAlle
310,41.735252781,23.97965311910326,_termisk_energibehov,solcellerAlle
311,41.5631626965,18.64582986883628,_termisk_energibehov,solcellerAlle
312,40.7681651565,15.660846215017138,_termisk_energibehov,solcellerAlle
313,43.07739255,13.556677409865948,_termisk_energibehov,solcellerAlle
314,43.761626955,13.654545726384605,_termisk_energibehov,solcellerAlle
315,45.655940699999995,13.948150675940589,_termisk_energibehov,solcellerAlle
316,48.9883290885,13.899216517681253,_termisk_energibehov,solcellerAlle
317,53.64001423799999,13.899216517681253,_termisk_energibehov,solcellerAlle
318,65.502619794,15.318307107201825,_termisk_energibehov,solcellerAlle
319,78.3662902425,17.618212545390342,_termisk_energibehov,solcellerAlle
320,82.41090581699999,26.181690240773122,_termisk_energibehov,solcellerAlle
321,79.28886393449999,30.096422901519524,_termisk_energibehov,solcellerAlle
322,81.738243648,33.91328724574728,_termisk_energibehov,solcellerAlle
323,78.11073195750001,31.36871101626211,_termisk_energibehov,solcellerAlle
324,77.01632023050001,30.732566958890814,_termisk_energibehov,solcellerAlle
325,75.23236754999999,26.4752951903291,_termisk_energibehov,solcellerAlle
326,75.944274786,23.19670658695398,_termisk_energibehov,solcellerAlle
327,72.0103356045,25.056204600808528,_termisk_energibehov,solcellerAlle
328,68.5345751325,23.78391648606594,_termisk_energibehov,solcellerAlle
329,64.1078838,23.63711401128795,_termisk_energibehov,solcellerAlle
330,62.8027967295,24.028587277362597,_termisk_energibehov,solcellerAlle
331,60.490048819500004,29.313476369370242,_termisk_energibehov,solcellerAlle
332,58.399861329000004,26.42636103206977,_termisk_energibehov,solcellerAlle
333,55.367172594,25.741282816439146,_termisk_energibehov,solcellerAlle
334,54.147156318,25.643414499920482,_termisk_energibehov,solcellerAlle
335,52.772387337000005,22.022286788730064,_termisk_energibehov,solcellerAlle
336,51.9510838635,20.015986300097524,_termisk_energibehov,solcellerAlle
337,50.034942418499995,17.911817494946327,_termisk_energibehov,solcellerAlle
338,51.4423271025,18.45009323579896,_termisk_energibehov,solcellerAlle
339,51.231219115500004,17.862883336687,_termisk_energibehov,solcellerAlle
340,53.1672977115,17.862883336687,_termisk_energibehov,solcellerAlle
341,56.3672733705,17.960751653205655,_termisk_energibehov,solcellerAlle
342,60.757820662499995,18.205422444502304,_termisk_energibehov,solcellerAlle
343,64.136178045,19.428776400985562,_termisk_energibehov,solcellerAlle
344,68.502315285,22.854167479138667,_termisk_energibehov,solcellerAlle
345,70.1563241835,27.405044197256366,_termisk_energibehov,solcellerAlle
346,70.4075219055,32.885669922301346,_termisk_energibehov,solcellerAlle
347,72.27690870149999,31.906986757114737,_termisk_energibehov,solcellerAlle
348,71.27095035149999,34.157958037043926,_termisk_energibehov,solcellerAlle
349,68.2169465475,33.22820903011665,_termisk_energibehov,solcellerAlle
350,65.91373528049999,31.466579332780775,_termisk_energibehov,solcellerAlle
351,64.1365616295,28.873068945036273,_termisk_energibehov,solcellerAlle
352,61.333261758,27.551846672034365,_termisk_energibehov,solcellerAlle
353,59.566697293500006,27.551846672034365,_termisk_energibehov,solcellerAlle
354,56.7959949945,34.20689219530325,_termisk_energibehov,solcellerAlle
355,55.117791477,38.317361489086984,_termisk_energibehov,solcellerAlle
356,54.840992066999995,31.02617190844679,_termisk_energibehov,solcellerAlle
357,54.830758999500006,31.662315965818088,_termisk_energibehov,solcellerAlle
358,54.0548461215,30.3900278510755,_termisk_energibehov,solcellerAlle
359,54.0331613325,27.013570931181732,_termisk_energibehov,solcellerAlle
360,52.744410198,25.10513875906785,_termisk_energibehov,solcellerAlle
361,51.8303070045,24.762599651252536,_termisk_energibehov,solcellerAlle
362,51.840240740999995,23.930718960843933,_termisk_energibehov,solcellerAlle
363,50.404838746500005,23.245640745213308,_termisk_energibehov,solcellerAlle
364,52.005990838500004,22.31589173828604,_termisk_energibehov,solcellerAlle
365,52.2673764795,21.924418472211393,_termisk_energibehov,solcellerAlle
366,54.1991897865,22.266957580026705,_termisk_energibehov,solcellerAlle
367,57.2654419875,22.16908926350804,_termisk_energibehov,solcellerAlle
368,60.9352841295,24.90940212603053,_termisk_energibehov,solcellerAlle
369,61.099575610500004,26.866768456403733,_termisk_energibehov,solcellerAlle
370,58.188618607500004,27.845451621590335,_termisk_energibehov,solcellerAlle
371,60.402739086,32.39632833970804,_termisk_energibehov,solcellerAlle
372,61.811798175,32.543130814486034,_termisk_energibehov,solcellerAlle
373,59.725347700499995,32.10272339015206,_termisk_energibehov,solcellerAlle
374,61.866084802500005,32.15165754841139,_termisk_energibehov,solcellerAlle
375,61.3127376765,32.83673576404202,_termisk_energibehov,solcellerAlle
376,59.325164905499996,29.50921300240757,_termisk_energibehov,solcellerAlle
377,58.6322171955,33.03247239707933,_termisk_energibehov,solcellerAlle
378,59.883321591,36.60466595001043,_termisk_energibehov,solcellerAlle
379,57.61947128400001,33.03247239707933,_termisk_energibehov,solcellerAlle
380,56.446278623999994,32.64099913100469,_termisk_energibehov,solcellerAlle
381,55.126884456,27.943319938109006,_termisk_energibehov,solcellerAlle
382,53.56385440649999,30.194291218038188,_termisk_energibehov,solcellerAlle
383,56.714007807,29.75388379370421,_termisk_energibehov,solcellerAlle
384,54.1377309465,28.28585904592431,_termisk_energibehov,solcellerAlle
385,53.947106514,28.72626647025828,_termisk_energibehov,solcellerAlle
386,53.6245432335,28.92200310329561,_termisk_energibehov,solcellerAlle
387,55.0783953225,27.74758330507168,_termisk_energibehov,solcellerAlle
388,59.1388274475,28.13905657114632,_termisk_energibehov,solcellerAlle
389,62.853734547,29.5581471606669,_termisk_energibehov,solcellerAlle
390,74.645897778,29.264542211110914,_termisk_energibehov,solcellerAlle
391,88.5296434815,31.124040224965462,_termisk_energibehov,solcellerAlle
392,93.1958468955,35.38131199352718,_termisk_energibehov,solcellerAlle
393,95.06140602299999,36.653600108269764,_termisk_energibehov,solcellerAlle
394,91.8157333275,41.595950092462104,_termisk_energibehov,solcellerAlle
395,89.506311831,37.63228327345636,_termisk_energibehov,solcellerAlle
396,88.52850872549999,39.39391297079225,_termisk_energibehov,solcellerAlle
397,83.5021148445,36.017456050898474,_termisk_energibehov,solcellerAlle
